8.6
9.3
0.025

4.646479887245823,4.640777435644085,4.655708559273536,4.64007640583917,4.647620192105554,4.631077449657547,4.618714909849973,4.634300941824077,4.625495240168057,4.6377423287869135,4.657008584840185,4.6279296021586465,4.642063256705627,4.622145619960488,4.664590938594457,4.663781977407813
4.648029361502792,4.644559060840107,4.646830701797234,4.620268441156931,4.644141070612293,4.632640939348587,4.63101781665725,4.646324740311921,4.621621971993977,4.6347193012811605,4.6465230551895145,4.613729422786856,4.625000554799377,4.641653373912806,4.6594944167769405,4.659401234391701
4.635501407902293,4.6523339643984265,4.630691723321655,4.618141038354791,4.635186405000357,4.636509964327179,4.625909765281562,4.634518418470697,4.621340149710591,4.6390026199864645,4.647188227413346,4.616754141764254,4.618657333862568,4.638025962252935,4.652769812299181,4.655805702776295
4.627369945081848,4.6350711383751095,4.632465984744192,4.6141232289927085,4.618884421530696,4.641137786882437,4.616836781637729,4.635037872428659,4.628631055332366,4.640292449094039,4.658582234258779,4.604405883560718,4.622680750274343,4.631177861343532,4.644061840807362,4.650017206128651
4.624254419760574,4.635632791797407,4.620814486336358,4.6231314938622505,4.623541045928,4.625775350019665,4.631719303575685,4.653996764188965,4.640418851043962,4.638493200735915,4.647874708043673,4.614950400830029,4.618648980804611,4.643402312047356,4.646144590588131,4.659783596493488
4.627818083732318,4.642698523479327,4.620919486543566,4.640990198801309,4.6248101668550365,4.629795243654112,4.650550810546248,4.64051917357754,4.627714001059105,4.648187167817496,4.636143473992532,4.634386612686522,4.614512790997014,4.635927763932949,4.6653740108529345,4.674588744407832
4.646493673336584,4.6517589700620805,4.612307229693019,4.6600908483323,4.6221301331455225,4.637819807612075,4.660023330223986,4.638969072646632,4.6338547947625655,4.657409234533161,4.639907729304088,4.62339260478068,4.6174951727390745,4.649191622899819,4.658428332255621,4.673092399004555
4.642142137819368,4.670251607346874,4.619030177263143,4.664165466694711,4.6144309724010695,4.643212299524993,4.653280003617412,4.639287378229375,4.627496333978777,4.664173567482626,4.645673637470238,4.6213096172249,4.621455239865691,4.638261007812514,4.643515756328565,4.677486316017201
4.643808872773094,4.676601921715795,4.642861625011783,4.673610261564615,4.6053027501466275,4.654382462405952,4.640120929512297,4.634671532181228,4.6268139179255305,4.68130699469912,4.638226089249754,4.61304523183831,4.620470714621437,4.631626224948893,4.65478211554963,4.666687000933567
4.632334186248983,4.672223721268351,4.637881300504859,4.692905582102785,4.614796958215885,4.655257974819803,4.6278665743239955,4.643115161945244,4.616811764451635,4.6658592837313435,4.650106387173277,4.616214657957558,4.629679302859245,4.634813501478323,4.663350421668657,4.660176745000565
4.621991757831138,4.679039666451167,4.629847203863121,4.686010084325283,4.610241633180712,4.655432766410054,4.62432663521146,4.6293656490110635,4.610375580423306,4.643625252209099,4.656358701683549,4.600194081401491,4.6186354694649605,4.635335152270933,4.655954791704744,4.675606890954633
4.609063188733903,4.681710175144659,4.6294543756808455,4.674329149347871,4.615474399786029,4.653717303097832,4.632044540723597,4.637600690550701,4.632007939916113,4.656990531703463,4.652666883304124,4.597800289625732,4.629632065423832,4.641887789578159,4.66235610696572,4.659437330511524
4.608819927489914,4.674329866052601,4.6322536216712775,4.673347645451441,4.624576188866955,4.656889485249745,4.639907820344686,4.632936499583342,4.62256347735693,4.6528900347714375,4.65249667916551,4.601591806981283,4.65222515493074,4.641465218061552,4.652796656960792,4.65597751275453
4.604183967743452,4.679144680790336,4.616845651526831,4.673980265393444,4.626141254246609,4.6592112956117475,4.633934659655033,4.630557282285982,4.608322868267105,4.647956835937816,4.647068064405342,4.605752307443897,4.6406633306125205,4.649277199078652,4.667741502405706,4.635277662504395
4.608446555051233,4.685913761140639,4.610471281271309,4.670007547250156,4.62481244847074,4.65623338681773,4.630844529964562,4.613797244222682,4.619846183914936,4.658753021858184,4.638934421813301,4.591088064165872,4.645873979377048,4.6435193193805215,4.669161034038914,4.6320843783329435
4.615361942561935,4.692861252577199,4.603215307486673,4.656173907696206,4.608983064497389,4.6623371806088025,4.618955937386722,4.608729080679695,4.61388304353043,4.658227348895488,4.619571623754836,4.5929758501338105,4.65111288961539,4.644403540250968,4.666052172321929,4.6330583799956315
4.619352406018336,4.665135325012932,4.62277443056918,4.660074840923086,4.602458978673519,4.658427646856927,4.623893355160214,4.607568041289351,4.593576198852616,4.678872277509081,4.618466217182511,4.603177577250968,4.644192391137546,4.659767310793426,4.668915609210852,4.639146818340386
4.608899872356867,4.677246777909759,4.629672612214528,4.673093303218736,4.5961781030771025,4.653617375672319,4.646932522137053,4.596967883062136,4.592216701845833,4.690241191135108,4.61944346685966,4.609007114048501,4.6401979008449175,4.663467869671901,4.655850340693498,4.655728125136568
4.607718231905581,4.670444995869791,4.636336443034847,4.668486105344851,4.582835518363075,4.640150200614343,4.653870253663954,4.595372148680673,4.590879686249148,4.701018629194871,4.608175208772092,4.601700336519853,4.636349102753105,4.664411385565072,4.655428626180592,4.652859253212669
4.607101967884625,4.669371943106879,4.629140399149329,4.66035617545931,4.585580681940315,4.631241049784387,4.642296701072046,4.592249226169416,4.58930301608751,4.702500000000001,4.60112820601353,4.611132943769548,4.643820986095151,4.652521936013034,4.663161155954619,4.641020446810736
