8.52
9.32
0.025

4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000
4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000
4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000
4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000
4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000
4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000
4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000
4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000
4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000
4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000
4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000
4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000
4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000
4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000
4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000
4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000
4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000
4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000
4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000
4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000
4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000
4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000,4.450000
